,K,X1,X2,bias,variance
1537,1.0,0.0,70.0,-0.1871669806544289,17.390752854610522
1538,9.0,0.0,80.0,-0.2708097266906496,22.45880554688617
1539,5.0,0.0,90.0,-0.6395977712014719,24.56171946948498
1540,10.0,0.0,0.0,-0.2405785152454119,18.24356856813314
1541,4.0,0.0,10.0,-0.42972213350332145,18.263751758456813
1542,9.0,0.0,20.0,-0.05936843581693666,14.74748103323969
1543,10.0,0.0,30.0,0.382178977964794,21.33944967404552
1544,10.0,0.0,40.0,-0.3255136860079901,11.963335359264065
1545,2.0,0.0,50.0,-0.2116490561948472,18.638387522703823
1546,1.0,0.0,60.0,0.49711841086042247,14.676079524247765
1547,3.0,0.0,70.0,0.00584048109514868,18.755264557683653
1548,2.0,0.0,80.0,0.8069182537547425,19.3494370201741
1549,2.0,0.0,90.0,-1.081614957478097,13.432714684593062
1550,7.0,0.0,0.0,-0.01368715458324377,13.022485407601376
1551,9.0,0.0,10.0,1.1451728037654554,19.793704373383285
1552,1.0,0.0,20.0,0.4234680692932962,15.21515242184686
1553,3.0,0.0,30.0,-0.5512439394795365,15.566275414566242
1554,6.0,0.0,40.0,-0.26742003224881417,24.482020615955605
1555,3.0,0.0,50.0,-0.6688776815567,21.951938182697475
1556,9.0,0.0,60.0,0.11102328058352864,24.454978962845104
1557,10.0,0.0,70.0,0.26135807551328016,18.6700892550582
1558,8.0,0.0,80.0,1.196778726374118,14.47953704494921
1559,6.0,0.0,90.0,-0.5271403370855603,18.209462152561947
1560,5.0,0.0,0.0,-0.4065052298888226,22.777773852627895
1561,10.0,0.0,10.0,0.800854378185325,19.551322272042217
1562,8.0,0.0,20.0,0.1842915783542326,17.41946185943246
1563,6.0,0.0,30.0,0.12142683571529604,17.74957383480291
1564,9.0,0.0,40.0,-0.23519191744178497,20.36170489044379
1565,4.0,0.0,50.0,0.33161261934495756,21.875462284464582
1566,7.0,0.0,60.0,-0.9807379591319488,17.665209078956316
1567,10.0,0.0,70.0,-0.3091355814278261,24.228221727427577
1568,8.0,0.0,80.0,-0.05440625031553819,18.298095731731912
1569,5.0,0.0,90.0,-0.09171384025853405,15.81452685451891
1570,4.0,0.0,0.0,0.7065345362235952,22.017763968050957
1571,8.0,0.0,10.0,0.386827451966899,17.76946060456826
1572,5.0,0.0,20.0,-0.6026485965996008,23.084952647615612
1573,10.0,0.0,30.0,-0.08029182522804751,14.765209279523628
1574,6.0,0.0,40.0,0.08747911336701229,20.874667276525475
1575,1.0,0.0,50.0,0.2715337389918762,22.004006675389117
1576,4.0,0.0,60.0,-0.05347899288952297,15.957065067985369
1577,8.0,0.0,70.0,0.24792058176305373,14.75596026576465
1578,6.0,0.0,80.0,-0.09870398750211612,13.759512621518349
1579,7.0,0.0,90.0,0.63997079869656,12.799300038753458
1580,1.0,0.0,0.0,0.09184615603971646,14.182737621900818
1581,1.0,0.0,10.0,0.688844378418958,16.306749216750383
1582,1.0,0.0,20.0,-0.5021748920921617,15.687360924529171
1583,5.0,0.0,30.0,-0.07052120062343757,13.401189950853349
1584,2.0,0.0,40.0,0.4785051257841622,20.307491030588967
1585,10.0,0.0,50.0,-1.0242613543551935,13.228026875461492
1586,1.0,0.0,60.0,-0.4997685619936279,15.747039663290366
1587,8.0,0.0,70.0,0.5340615857868536,22.308644808287077
1588,2.0,0.0,80.0,0.198733328965038,10.133221145278316
1589,1.0,0.0,90.0,0.31599155563039466,18.13490429141137
1590,5.0,0.0,0.0,0.8787563969238744,21.018505221390814
1591,5.0,0.0,10.0,0.47314803717349824,17.751118838033232
1592,5.0,0.0,20.0,-0.365020052548665,24.06145475954114
1593,6.0,0.0,30.0,0.16248134964501149,17.39477781661209
1594,9.0,0.0,40.0,-0.5899100776651184,17.18420719143552
1595,8.0,0.0,50.0,-0.4971722570065626,21.667969938976658
1596,6.0,0.0,60.0,-0.7753762705831437,21.704266038296588
1597,5.0,0.0,70.0,-0.206227389036106,14.591767666900909
1598,4.0,0.0,80.0,-0.19670646455984833,12.173519966064063
1599,9.0,0.0,90.0,0.5868307789126814,14.70296149225793
1600,5.0,0.0,0.0,0.4445047247832749,21.827351356003412
1601,2.0,0.0,10.0,-0.27835774015683956,24.14304255417718
1602,7.0,0.0,20.0,0.07362842994453192,19.66332753888058
1603,2.0,0.0,30.0,-0.5037562040064899,14.426898739453376
1604,6.0,0.0,40.0,-0.4754094409125832,19.676456237417963
1605,1.0,0.0,50.0,-0.5999953197113265,20.45739770748285
1606,9.0,0.0,60.0,0.33585480148278996,20.57194287914708
1607,10.0,0.0,70.0,-0.3009794712717119,11.755231174297368
1608,4.0,0.0,80.0,0.21320051075436067,17.818961322171177
1609,6.0,0.0,90.0,0.1595651594020666,23.45150952543137
1610,7.0,0.0,0.0,-0.6610370657270627,14.257773906718088
1611,10.0,0.0,10.0,-0.05210538608044841,24.673721844209897
1612,4.0,0.0,20.0,0.16622362276462688,14.27513721042467
1613,8.0,0.0,30.0,-0.3992757017990739,20.09621151743777
1614,10.0,0.0,40.0,0.2653781852399126,14.839451799536114
1615,10.0,0.0,50.0,-0.7466007665069646,17.44645755086769
1616,10.0,0.0,60.0,-1.0323176431489949,19.503013990889727
1617,3.0,0.0,70.0,0.35277515806775456,11.858673716221595
1618,10.0,0.0,80.0,-0.0291771161688786,20.17181013724354
1619,10.0,0.0,90.0,-0.7697707462960086,12.745518308319452
1620,5.0,0.0,0.0,-0.4038082186756644,12.16323098585068
1621,1.0,0.0,10.0,-0.26536738630114004,17.66094362383643
1622,5.0,0.0,20.0,0.33964010965929103,19.935029635360863
1623,2.0,0.0,30.0,0.40257648205703656,12.368374733156646
1624,7.0,0.0,40.0,0.45452523797361266,20.042958371723337
1625,4.0,0.0,50.0,-0.46146959369865775,24.146398921887496
1626,8.0,0.0,60.0,-0.922504444705119,19.882891117405165
1627,9.0,0.0,70.0,-0.16727182482575828,24.59743495990198
1628,6.0,0.0,80.0,0.3022455996148496,17.65921550956999
1629,6.0,0.0,90.0,0.01936338817497752,23.840253305393368
1630,8.0,0.0,0.0,-0.30484940839185315,13.60554142390687
1631,1.0,0.0,10.0,-0.503141910664926,16.842812805383804
1632,6.0,0.0,20.0,-0.3153420031425314,11.295304487585437
1633,6.0,0.0,30.0,-0.9429267038505922,17.799024646657244
1634,10.0,0.0,40.0,0.5537105346377833,23.01210209369745
1635,10.0,0.0,50.0,-0.188054007834382,10.56409884155322
1636,8.0,0.0,60.0,0.09572175671110689,24.633471995067023
1637,2.0,0.0,70.0,-0.07612091862146568,12.758389574320791
1638,4.0,0.0,80.0,-0.6336997593584904,17.97222066327775
1639,2.0,0.0,90.0,-0.3086751808372782,20.87703395479373
1640,7.0,0.0,0.0,0.1409227848423825,15.762017003692645
1641,9.0,0.0,10.0,0.2933360798569964,11.536159908815586
1642,5.0,0.0,20.0,0.259217504360758,16.67576669212039
1643,5.0,0.0,30.0,0.07961545688043242,20.02993276688925
1644,7.0,0.0,40.0,0.1298907693219503,15.9511354984024
1645,4.0,0.0,50.0,-0.10721507813563463,22.657392156267797
1646,6.0,0.0,60.0,-0.1566423369291231,20.935657374697183
1647,8.0,0.0,70.0,-0.470178406919586,24.17703620168315
1648,8.0,0.0,80.0,0.5501840412618265,17.421122940836593
1649,10.0,0.0,90.0,-0.5948628860369617,17.661222756738557
1650,8.0,0.0,0.0,-0.44807675163186705,22.84061892213053
1651,5.0,0.0,10.0,-0.00760676240815978,13.842836104502824
1652,5.0,0.0,20.0,-0.20261202780754667,15.678033679051374
1653,6.0,0.0,30.0,-0.9479288142758364,11.77609796172726
1654,3.0,0.0,40.0,0.16913531403960158,24.174135412727665
1655,2.0,0.0,50.0,-0.16506171747210863,21.04473656559259
1656,8.0,0.0,60.0,-0.5643347883830148,17.69095263234997
1657,2.0,0.0,70.0,-0.05542807735500574,10.977213205566906
1658,10.0,0.0,80.0,-0.10885226212075712,18.15074418068167
1659,5.0,0.0,90.0,-0.4639394200983484,13.185316915177747
1660,5.0,0.0,0.0,0.24478470262145433,14.71917390249331
1661,5.0,0.0,10.0,0.5215619862995499,10.294968174596868
1662,8.0,0.0,20.0,-0.7435779696266359,17.02943090158281
1663,10.0,0.0,30.0,0.517796896623168,16.81460815498468
1664,2.0,0.0,40.0,-0.1929674660289215,20.386852156379696
1665,9.0,0.0,50.0,-0.2728172923568975,17.484141787933154
1666,5.0,0.0,60.0,0.12320669117152572,17.239522004280985
1667,3.0,0.0,70.0,0.7375380038312573,22.0543789473743
1668,5.0,0.0,80.0,0.2508854489708018,10.498534146325644
1669,8.0,0.0,90.0,-0.6791894270104877,19.51351504245839
1670,10.0,0.0,0.0,0.2686637776715697,10.718559330721018
1671,4.0,0.0,10.0,-0.0071390195582071,15.6857727416676
1672,7.0,0.0,20.0,0.08612470949350388,14.792843341481005
1673,8.0,0.0,30.0,-0.06182597402715964,20.70917434742328
1674,5.0,0.0,40.0,-0.5087306343470553,17.2257996738796
1675,7.0,0.0,50.0,0.04552031548488035,23.596040448897593
1676,5.0,0.0,60.0,-0.08523515143434551,19.8622039426913
1677,4.0,0.0,70.0,-0.00524898238352645,19.78633258072034
1678,2.0,0.0,80.0,0.03214184589677652,19.05340207563443
1679,8.0,0.0,90.0,0.4135429585813872,21.284846344344892
1680,4.0,0.0,0.0,-0.3069580006147524,11.073472233100604
1681,9.0,0.0,10.0,-0.8427528088073948,18.38675821465426
1682,4.0,0.0,20.0,0.5519162993617317,13.320077834858749
1683,5.0,0.0,30.0,0.5258885623149506,10.229045196318156
1684,10.0,0.0,40.0,-0.6002963463916098,16.159631553730982
1685,4.0,0.0,50.0,-0.00404643573002256,20.35885457134261
1686,3.0,0.0,60.0,-0.30048532091867536,18.98022101104773
1687,7.0,0.0,70.0,-0.28639514637215274,13.519822972382412
1688,10.0,0.0,80.0,0.20626580076222295,21.896257861715533
1689,4.0,0.0,90.0,0.5803098867622365,22.40488962205478
1690,10.0,0.0,0.0,-0.45698488399623094,19.14999460464977
1691,2.0,0.0,10.0,0.4162722274998319,23.037905161883
1692,3.0,0.0,20.0,0.18809067263190704,22.339647803318464
1693,3.0,0.0,30.0,0.09874039110784293,20.86422040378482
1694,4.0,0.0,40.0,0.6900775225893827,20.523387302328445
1695,1.0,0.0,50.0,-0.23923079153323532,22.64839583503563
1696,6.0,0.0,60.0,-0.2605667860257707,21.92756387357661
1697,5.0,0.0,70.0,0.10499831265802644,18.7261915972052
1698,2.0,0.0,80.0,0.17645494577039555,10.051087266591422
1699,4.0,0.0,90.0,1.012773373676337,12.857274205863018
1700,8.0,0.0,0.0,0.8256905386239516,10.198488376899975
1701,3.0,0.0,10.0,-0.32812572136388957,18.37061218283047
1702,10.0,0.0,20.0,0.775025868708984,14.939849943869376
1703,5.0,0.0,30.0,0.1952707519768822,17.118078152220185
1704,4.0,0.0,40.0,-1.0024549979839807,16.96257317047033
1705,1.0,0.0,50.0,-0.6264876748544042,19.185203773972745
1706,2.0,0.0,60.0,0.7232966960207434,11.761580123572925
1707,1.0,0.0,70.0,0.3325044031306972,18.681429350748143
1708,3.0,0.0,80.0,-0.439969535453485,11.822444558860736
1709,1.0,0.0,90.0,-0.3255446994818589,17.998457096451418
1710,7.0,0.0,0.0,0.7534252390584734,11.581656952187997
1711,8.0,0.0,10.0,0.4032949818772541,22.523470275021136
1712,9.0,0.0,20.0,-0.7740480936007402,22.5418726248596
1713,6.0,0.0,30.0,-0.02773546488852554,22.773932423835333
1714,6.0,0.0,40.0,0.0194925332985812,22.785435143821097
1715,3.0,0.0,50.0,0.3985095990862844,15.565046412829089
1716,8.0,0.0,60.0,-0.02970618329484881,10.881033564681465
1717,5.0,0.0,70.0,0.7109473672332708,19.64037073399661
1718,6.0,0.0,80.0,0.03068204205690237,16.9295231747123
1719,8.0,0.0,90.0,-0.5145729903893423,22.84757094627393
1720,10.0,0.0,0.0,0.2825715873590573,12.34995502014444
1721,6.0,0.0,10.0,-0.45920505614737905,14.961967337422196
1722,8.0,0.0,20.0,0.5662301202330232,23.46375981292516
1723,5.0,0.0,30.0,-0.4631182222673055,23.141913204623737
1724,6.0,0.0,40.0,0.3859171009665079,21.976458241115573
1725,2.0,0.0,50.0,-0.03037720340272955,17.710548285552953
1726,5.0,0.0,60.0,-0.18237798209818923,14.685944065612697
1727,7.0,0.0,70.0,0.5364796144465216,17.413621218830485
1728,10.0,0.0,80.0,0.30034138443665936,21.555080534112495
1729,5.0,0.0,90.0,-0.7801254616709873,19.043405043554984
1730,2.0,0.0,0.0,0.7204154912257202,12.744639972110612
1731,7.0,0.0,10.0,-1.05715978299051,18.625526035682743
1732,3.0,0.0,20.0,-0.660652976454899,24.49223854903341
1733,7.0,0.0,30.0,0.7268702084216289,22.432433287569246
1734,2.0,0.0,40.0,0.20440728131612,17.178430011417916
1735,4.0,0.0,50.0,-0.2043453238836253,13.73251790089185
1736,5.0,0.0,60.0,-0.4466716320545904,15.730239572468346
1737,8.0,0.0,70.0,-0.23790647403696744,16.68740899164672
1738,1.0,0.0,80.0,-0.16810093092554582,24.810616983072713
1739,3.0,0.0,90.0,-0.05009018310225289,19.917836217586732
1740,2.0,0.0,0.0,-0.12008379936054558,21.448973703363848
1741,5.0,0.0,10.0,0.3627223868099966,19.43766371475445
1742,8.0,0.0,20.0,-0.3317506145310433,15.98133794031796
1743,6.0,0.0,30.0,-0.38631501004661384,10.00088875852805
1744,5.0,0.0,40.0,-0.526934634871606,18.041196299926767
1745,10.0,0.0,50.0,0.2957166762820017,15.153458503292176
1746,8.0,0.0,60.0,0.02395597636066726,10.271793670037065
1747,1.0,0.0,70.0,0.8935870919941897,12.134508303588564
1748,3.0,0.0,80.0,0.22761382948941045,16.838344419427834
1749,6.0,0.0,90.0,-0.3723488595159642,19.68249834561405
1750,1.0,0.0,0.0,0.02172672232992672,15.236349557930538
1751,2.0,0.0,10.0,-0.4183022415475065,19.259563961014308
1752,7.0,0.0,20.0,-0.530990125669529,19.32531659270704
1753,7.0,0.0,30.0,-0.6431622086176875,16.153169866565463
1754,1.0,0.0,40.0,-0.40019419349604296,24.12254449365351
1755,2.0,0.0,50.0,-0.4884950353207163,15.939784073682029
1756,9.0,0.0,60.0,-0.5000429711035193,20.510029061114015
1757,6.0,0.0,70.0,-0.00133280833964518,23.88254511130642
1758,7.0,0.0,80.0,-1.0949542183950618,24.668482307788658
1759,9.0,0.0,90.0,0.1299900037994162,24.327354019939257
1760,7.0,0.0,0.0,-0.4722681949673674,22.173113823266824
1761,8.0,0.0,10.0,-0.761041515555428,15.585384936866166
1762,2.0,0.0,20.0,-0.6162857302495047,18.649248934487936
1763,3.0,0.0,30.0,0.20345359358878184,10.249045213239611
1764,7.0,0.0,40.0,-0.5468799547431936,16.155779792963372
1765,3.0,0.0,50.0,-0.2719886796644739,11.972636117017066
1766,3.0,0.0,60.0,-0.531947927502028,14.97924061336905
1767,6.0,0.0,70.0,0.855232818427423,11.77261102248912
1768,9.0,0.0,80.0,0.3313556692672615,18.110013593235298
1769,2.0,0.0,90.0,0.5049296533640818,14.67784683293564
1770,2.0,0.0,0.0,-0.34493117226950115,18.561935918525037
1771,10.0,0.0,10.0,0.1829603991011035,12.719509902221455
1772,6.0,0.0,20.0,-0.693573600146756,17.530974806499486
1773,10.0,0.0,30.0,0.15083756263474815,10.676777059390728
1774,6.0,0.0,40.0,-0.6020303855637863,16.390603353724796
1775,7.0,0.0,50.0,-0.4115906246375885,19.641167519598454
1776,1.0,0.0,60.0,0.11462475061278364,14.61795650571138
1777,1.0,0.0,70.0,0.6015765362748623,11.275544776064187
1778,5.0,0.0,80.0,0.5608233087730397,18.299349391213177
1779,9.0,0.0,90.0,0.3995086457109951,17.495265310253735
1780,3.0,0.0,0.0,0.5634471515357318,16.48550837802861
1781,8.0,0.0,10.0,0.31491422445879075,11.768723697066696
1782,2.0,0.0,20.0,0.08795607153804261,17.09189346399702
1783,4.0,0.0,30.0,0.7506235998774868,10.873502445675324
1784,10.0,0.0,40.0,0.785016807570537,20.67833941455622
1785,10.0,0.0,50.0,-0.0796908620427969,21.318807176367383
1786,2.0,0.0,60.0,0.7416317681046418,17.368085852885955
1787,1.0,0.0,70.0,-0.540961473630576,16.113696414247528
1788,3.0,0.0,80.0,-0.3886240865733531,22.54146501192264
1789,10.0,0.0,90.0,-0.15604359511136703,21.666029851827545
1790,4.0,0.0,0.0,0.33963084864370086,21.67593499671367
1791,10.0,0.0,10.0,-0.4046277576612072,24.78475333377244
1792,1.0,0.0,20.0,-0.7699100928019226,19.7071133416396
1793,5.0,0.0,30.0,-0.6232542747835885,23.83162704191862
1794,4.0,0.0,40.0,0.13090696113048103,17.137515660856707
1795,8.0,0.0,50.0,-0.19748464485594605,23.383096415397503
1796,6.0,0.0,60.0,-0.440961432949094,21.219745171456974
1797,6.0,0.0,70.0,0.5678565075556312,15.526664519352328
1798,10.0,0.0,80.0,-0.18816505260027733,11.518394458012944
1799,5.0,0.0,90.0,0.18565960991621425,19.23073454686154
1800,8.0,0.0,0.0,0.10000682685496644,10.614059331619012
1801,8.0,0.0,10.0,-0.4848437138163456,24.898406586997005
1802,8.0,0.0,20.0,0.7027316321560987,17.63111502474015
1803,4.0,0.0,30.0,0.4222895510613268,13.76947786175968
1804,2.0,0.0,40.0,0.27197129199849807,18.952119657123532
1805,5.0,0.0,50.0,-0.07661127744974897,17.147027704750034
1806,9.0,0.0,60.0,-0.5722854282874061,18.928613382773577
1807,9.0,0.0,70.0,-0.1314514097287334,24.35355197129496
1808,3.0,0.0,80.0,-0.17458595037752825,16.323867928259713
1809,1.0,0.0,90.0,-0.501505814635512,13.073226896642211
1810,8.0,0.0,0.0,0.33892186715189765,17.835824822352198
1811,9.0,0.0,10.0,-0.79053755290484,18.50319346229501
1812,8.0,0.0,20.0,-0.132185684219833,16.68960532244303
1813,2.0,0.0,30.0,-0.5611051527932964,22.5975124875767
1814,7.0,0.0,40.0,-0.3608009720354119,22.325120925699387
1815,6.0,0.0,50.0,0.49066769157416223,20.102042499340538
1816,4.0,0.0,60.0,0.152946651831386,17.605787406362744
1817,8.0,0.0,70.0,-0.02814636685748684,22.990886219255128
1818,8.0,0.0,80.0,1.0262795657363872,10.706058760989936
1819,6.0,0.0,90.0,-0.41515856253210937,21.33458146517592
1820,5.0,0.0,0.0,-0.17295831712932247,23.93182634567308
1821,4.0,0.0,10.0,-0.9347116865274784,11.633305706620249
1822,4.0,0.0,20.0,0.10067708415684556,19.24818761631696
1823,1.0,0.0,30.0,-0.5232178272123864,23.641326021483085
1824,8.0,0.0,40.0,-0.828390575625409,18.00133106085045
1825,3.0,0.0,50.0,0.15302777016271923,19.655737398143497
1826,1.0,0.0,60.0,0.03896177159535288,24.42056303908967
1827,10.0,0.0,70.0,-0.12908119518211034,15.656495771113978
1828,7.0,0.0,80.0,-1.0885322485709357,22.599533619484703
1829,9.0,0.0,90.0,0.28584119261410224,11.386343761662584
1830,2.0,0.0,0.0,0.7652521299376861,13.98616306067644
1831,8.0,0.0,10.0,0.3000854671897219,24.85722061900096
1832,9.0,0.0,20.0,-0.2001138196345145,23.63592923921758
1833,3.0,0.0,30.0,-0.20218562606891197,23.083569563300426
1834,5.0,0.0,40.0,-1.0443301719626945,14.165140302863357
1835,10.0,0.0,50.0,0.6380192449767677,18.362364290581347
1836,8.0,0.0,60.0,0.15286800174044274,15.885372281774083
1837,8.0,0.0,70.0,0.1388233768534439,17.360131953612715
1838,8.0,0.0,80.0,-0.19964431958984397,22.50954048037777
1839,1.0,0.0,90.0,0.0947180712972152,12.11221535514394
1840,4.0,0.0,0.0,1.0046923764054998,17.399729584428812
1841,5.0,0.0,10.0,0.02433246636431734,13.328562918696626
1842,6.0,0.0,20.0,0.06062485421890384,15.148140523484782
1843,2.0,0.0,30.0,-0.27369755694145653,11.875579484253866
1844,3.0,0.0,40.0,0.6076980851181124,18.027604398377797
1845,7.0,0.0,50.0,0.01547327784819396,23.57535010794794
1846,10.0,0.0,60.0,-0.11643372828626904,17.249776836512964
1847,8.0,0.0,70.0,-0.4281069235310287,22.754092252440415
1848,5.0,0.0,80.0,-0.23401491340253824,20.38498009425351
1849,1.0,0.0,90.0,-0.7592097074250375,24.267703105777382
1850,8.0,0.0,0.0,-0.32214073000690663,17.907138937524707
1851,5.0,0.0,10.0,-0.17845321093919825,10.77025015400664
1852,8.0,0.0,20.0,0.5161224819918415,11.377557564390337
1853,7.0,0.0,30.0,-0.02477858895076312,17.006579775929605
1854,7.0,0.0,40.0,-0.7871450706214784,16.02203271145209
1855,1.0,0.0,50.0,-0.5457905430753615,20.58686530460701
1856,2.0,0.0,60.0,0.17805496639808704,14.137454268968124
1857,1.0,0.0,70.0,-0.7003121295242315,22.73383146721376
1858,9.0,0.0,80.0,-0.5396654177037186,23.616836533203006
1859,5.0,0.0,90.0,0.01231449983507004,17.028832560835053
1860,3.0,0.0,0.0,0.29435003911473867,10.25402573500541
1861,2.0,0.0,10.0,0.573196268287356,23.53606593913552
1862,5.0,0.0,20.0,-0.8038321245829122,15.507263256257552
1863,1.0,0.0,30.0,0.6614069092484082,14.158676904714154
1864,3.0,0.0,40.0,0.6271589848420538,14.887513697634391
1865,10.0,0.0,50.0,0.01446968795452561,19.95484609824871
1866,9.0,0.0,60.0,0.2328155711241577,24.986446186708097
1867,10.0,0.0,70.0,-0.00423851063320151,11.41567305530988
1868,5.0,0.0,80.0,-0.3496697958265399,21.869580555814352
1869,6.0,0.0,90.0,-0.6265860341130389,21.20704046520335
1870,5.0,0.0,0.0,0.2375756954880541,18.1681873509144
1871,4.0,0.0,10.0,0.20538540279327505,16.542181671379318
1872,3.0,0.0,20.0,-0.00760112232312008,15.94487639273216
1873,8.0,0.0,30.0,0.7079750409797276,23.493941589367232
1874,9.0,0.0,40.0,-0.6453699987658037,18.14801714857807
1875,1.0,0.0,50.0,-0.8011634236884141,24.37124412007463
1876,7.0,0.0,60.0,0.03620479345553098,20.46354616716392
1877,1.0,0.0,70.0,0.06662343521859367,21.92146627941249
1878,6.0,0.0,80.0,0.24443544349109117,22.21760002931753
1879,4.0,0.0,90.0,0.01452372303193334,16.838144160269177
1880,5.0,0.0,0.0,-1.4583433099094032,21.03151047248976
1881,8.0,0.0,10.0,-0.7177738395209097,22.483535607999286
1882,10.0,0.0,20.0,-1.1483087609826783,15.236928569410352
1883,10.0,0.0,30.0,0.2542533379525854,18.818960989564022
1884,6.0,0.0,40.0,-0.4613589196962099,23.78298725971029
1885,1.0,0.0,50.0,0.6722578411890779,19.402026469597047
1886,8.0,0.0,60.0,-0.7908798259520239,10.106272502064634
1887,10.0,0.0,70.0,-0.5744228886518087,10.99132202536796
1888,1.0,0.0,80.0,-0.16734549519939554,15.933063128173092
1889,4.0,0.0,90.0,0.31192909427743437,22.089635790152933
1890,4.0,0.0,0.0,-0.3747801824298878,15.443437078143802
1891,3.0,0.0,10.0,-0.3260936989606437,22.906449855285143
1892,10.0,0.0,20.0,1.0600885384128942,21.560203580283115
1893,2.0,0.0,30.0,0.28574428647742833,19.63556649121904
1894,2.0,0.0,40.0,0.06704645485886421,21.79210475370462
1895,4.0,0.0,50.0,-0.5958122203346532,17.50944282560448
1896,9.0,0.0,60.0,0.5338614713978506,19.09874657254774
1897,5.0,0.0,70.0,-0.360907148823944,24.796214701819345
1898,4.0,0.0,80.0,-0.6120295255635662,12.687572751145844
1899,8.0,0.0,90.0,-0.00635699066970714,18.09984558177753
1900,10.0,0.0,0.0,-0.6549677881004745,17.37300808307147
1901,3.0,0.0,10.0,0.7812489978083492,14.557295397800493
1902,4.0,0.0,20.0,0.2298476575170265,23.211087508139435
1903,10.0,0.0,30.0,-0.5398444160597852,14.088728332522308
1904,5.0,0.0,40.0,0.22421391897807225,14.747680193599615
1905,7.0,0.0,50.0,-0.8646198495034335,21.710437785881215
1906,1.0,0.0,60.0,-0.1423294877035212,22.90795460006737
1907,5.0,0.0,70.0,-0.37402712230615504,18.857070194666917
1908,3.0,0.0,80.0,0.6259429374500612,24.31040715779363
1909,6.0,0.0,90.0,-0.20704463484625263,17.106753490000166
1910,1.0,0.0,0.0,0.00615953013155348,10.325220940135884
1911,7.0,0.0,10.0,1.0063790425196342,20.018915414325026
1912,1.0,0.0,20.0,0.22018757053647503,10.85127675571385
1913,9.0,0.0,30.0,-0.5678610942175301,14.538821851683387
1914,10.0,0.0,40.0,-0.06672841530415141,22.635658549841736
1915,3.0,0.0,50.0,0.1938031064241628,23.523944914703996
1916,5.0,0.0,60.0,-0.05809145628911039,20.593532894897656
1917,6.0,0.0,70.0,0.4698397444694533,24.556957881781315
1918,8.0,0.0,80.0,0.0634981074468973,12.672728618477873
1919,3.0,0.0,90.0,-0.07373302543991943,21.7754572980928
1920,2.0,0.0,0.0,0.2094785169858695,20.599842012229608
1921,7.0,0.0,10.0,-0.6470847135343893,20.805675272766376
1922,2.0,0.0,20.0,0.21749314968495856,17.01434581343431
1923,1.0,0.0,30.0,0.7821621541848155,23.45432602643627
1924,5.0,0.0,40.0,0.7758195607179199,20.79221332556697
1925,8.0,0.0,50.0,0.7942465810428431,19.351842286799435
1926,2.0,0.0,60.0,-0.7926462198145084,13.820186181907292
1927,1.0,0.0,70.0,0.44654711268634406,18.162913510918145
1928,5.0,0.0,80.0,0.2812626309625625,12.700332313278832
1929,6.0,0.0,90.0,-0.4757417168622422,14.941013901352031
1930,6.0,0.0,0.0,-0.6057623889078028,11.017843112765648
1931,10.0,0.0,10.0,-0.30110659075467294,22.729473287979953
1932,5.0,0.0,20.0,-0.24081044315973668,22.190911000134392
1933,6.0,0.0,30.0,-0.4743490469201729,22.831162606902215
1934,5.0,0.0,40.0,-0.5472359950793421,24.81252780273929
1935,4.0,0.0,50.0,0.6059488503924424,18.911107032358856
1936,3.0,0.0,60.0,0.3763204393071076,17.290288433479088
1937,1.0,0.0,70.0,-0.8240817509690048,22.987488508391227
1938,8.0,0.0,80.0,-0.00441008926639951,14.284944682436777
1939,10.0,0.0,90.0,0.247479678727956,16.02681755650487
1940,9.0,0.0,0.0,-0.16947497241987286,23.677171528306737
1941,10.0,0.0,10.0,0.3594456480833146,11.631347262630118
1942,1.0,0.0,20.0,-0.7988291911183732,24.09743177628439
1943,4.0,0.0,30.0,-0.4966731045062774,20.461224899671123
1944,3.0,0.0,40.0,0.27572119279626695,16.64993360676552
1945,10.0,0.0,50.0,0.31724702195323745,21.536512985167988
1946,4.0,0.0,60.0,0.03025418751842592,13.525902908800322
1947,9.0,0.0,70.0,0.2502091511739495,10.70933613756075
1948,2.0,0.0,80.0,-0.09400927235720176,16.509315738662885
1949,9.0,0.0,90.0,0.1499807850660193,18.585844055222942
1950,7.0,0.0,0.0,0.1813866530770001,13.74443104279466
1951,4.0,0.0,10.0,-0.35524874170565335,13.18829030367345
1952,4.0,0.0,20.0,0.06246891667275451,16.84365805972701
1953,6.0,0.0,30.0,-0.06295086283176789,10.367006000939757
1954,9.0,0.0,40.0,0.6096845021270341,16.886946243955055
1955,6.0,0.0,50.0,0.1824120319064945,13.582066407538022
1956,7.0,0.0,60.0,0.0564139594571213,23.256497861033793
1957,5.0,0.0,70.0,0.909092391652172,18.60563591735433
1958,2.0,0.0,80.0,-0.4214121590161929,19.980278128405836
1959,4.0,0.0,90.0,-0.22606088178181247,21.874441040041837
1960,9.0,0.0,0.0,-0.0363448908164546,11.848830427932658
1961,5.0,0.0,10.0,0.14732899725057522,18.256221430534247
1962,10.0,0.0,20.0,-0.4862263287160175,20.358688778319056
1963,9.0,0.0,30.0,-0.3632514249647346,18.15287481379133
1964,6.0,0.0,40.0,0.13536192507089412,14.938580663602432
1965,3.0,0.0,50.0,-0.2547988972425869,22.906405156616515
1966,3.0,0.0,60.0,-0.01537000677067996,17.223177835058543
1967,7.0,0.0,70.0,0.7475891009951152,23.012924714188458
